,SCD_GSE101657_Control_SCD_0,SCD_GSE101657_Control_SCD_1,SCD_GSE101657_Control_SCD_2,SCD_GSE101657_Control_SCD_3,SCD_GSE101657_Control_SCD_4,SCD_GSE159090_GSM4819135_SCD_Male,SCD_GSE159090_GSM4819136_SCD_Male,SCD_GSE159090_GSM4819149_SCD_Male,SCD_GSE159090_GSM4819150_SCD_Male,SCD_GSE159090_GSM4819161_SCD_Male,SCD_GSE159090_GSM4819166_SCD_Male,SCD_GSE159090_GSM4819171_SCD_Male,SCD_GSE159090_GSM4819179_SCD_Male,SCD_GSE159090_GSM4819186_SCD_Male,SCD_GSE159090_GSM4819194_SCD_Male,SCD_GSE159090_GSM4819199_SCD_Male,SCD_GSE159090_GSM4819200_SCD_Male,SCD_GSE160646_GSM4876390_SCD_1w,SCD_GSE160646_GSM4876394_SCD_1w,SCD_GSE160646_GSM4876401_SCD_1w,SCD_GSE160646_GSM4876404_SCD_1w,SCD_GSE160646_GSM4876405_SCD_1w,SCD_GSE160646_GSM4876407_SCD_1w,SCD_GSE160646_GSM4876408_SCD_1w,SCD_GSE188344_NCD_1,SCD_GSE188344_NCD_2,SCD_GSE188344_NCD_3,SCD_GSE188344_NCD_4,SCD_GSE246221_Batch9_SCD_only32w_1,SCD_GSE246221_Batch9_SCD_only32w_2,SCD_GSE246221_Batch9_SCD_only32w_3,SCD_GSE246221_Batch9_SCD_only32w_4,SCD_GSE248297_LFD_1,SCD_GSE248297_LFD_2,SCD_GSE248297_LFD_3,SCD_GSE248297_LFD_4,SCD_GSE248297_LFD_5,HFD_GSE101657_HFD_0,HFD_GSE101657_HFD_1,HFD_GSE101657_HFD_2,HFD_GSE101657_HFD_3,HFD_GSE101657_HFD_4,HFD_GSE101657_HFD_5,HFD_GSE159090_GSM4819134_HFD_Male,HFD_GSE159090_GSM4819140_HFD_Male,HFD_GSE159090_GSM4819143_HFD_Male,HFD_GSE159090_GSM4819146_HFD_Male,HFD_GSE159090_GSM4819157_HFD_Male,HFD_GSE159090_GSM4819163_HFD_Male,HFD_GSE159090_GSM4819167_HFD_Male,HFD_GSE159090_GSM4819177_HFD_Male,HFD_GSE159090_GSM4819184_HFD_Male,HFD_GSE159090_GSM4819189_HFD_Male,HFD_GSE159090_GSM4819197_HFD_Male,HFD_GSE159090_GSM4819202_HFD_Male,HFD_GSE160646_GSM4876384_HFD_1w,HFD_GSE160646_GSM4876386_HFD_1w,HFD_GSE160646_GSM4876389_HFD_1w,HFD_GSE160646_GSM4876393_HFD_1w,HFD_GSE160646_GSM4876396_HFD_1w,HFD_GSE160646_GSM4876400_HFD_1w,HFD_GSE160646_GSM4876406_HFD_1w,HFD_GSE160646_GSM4876412_HFD_1w,HFD_GSE188344_HFD_1,HFD_GSE188344_HFD_2,HFD_GSE188344_HFD_3,HFD_GSE188344_HFD_4,HFD_GSE246221_Batch9_HFD_only32w_1,HFD_GSE246221_Batch9_HFD_only32w_2,HFD_GSE246221_Batch9_HFD_only32w_3,HFD_GSE248297_HFD_1,HFD_GSE248297_HFD_2,HFD_GSE248297_HFD_3,HFD_GSE248297_HFD_4,HFD_GSE248297_HFD_5,KD_GSE101657_KD_0,KD_GSE101657_KD_1,KD_GSE101657_KD_2,KD_GSE101657_KD_3,KD_GSE101657_KD_4,KD_GSE101657_KD_5,KD_GSE101657_KD_6,KD_GSE248297_KD_1,KD_GSE248297_KD_2,KD_GSE248297_KD_3,KD_GSE248297_KD_4,KD_GSE248297_KD_5,WD_GSE159090_GSM4819145_WD_Male,WD_GSE159090_GSM4819155_WD_Male,WD_GSE159090_GSM4819156_WD_Male,WD_GSE159090_GSM4819158_WD_Male,WD_GSE159090_GSM4819164_WD_Male,WD_GSE159090_GSM4819173_WD_Male,WD_GSE159090_GSM4819174_WD_Male,WD_GSE159090_GSM4819181_WD_Male,WD_GSE159090_GSM4819183_WD_Male,WD_GSE159090_GSM4819192_WD_Male,WD_GSE159090_GSM4819196_WD_Male,WD_GSE159090_GSM4819201_WD_Male
HFD_GSE159090_GSM4819177_HFD_Male,8.449233015189325,8.971858582415633,8.30236111532146,7.3339721904246815,7.591589400277093,8.312141877492797,9.223182911207891,8.953520061693995,8.532406424930794,7.345960148394895,8.280988811434467,8.56180974668775,7.966205545710599,7.352898609079841,8.346078262942289,7.852072885687667,7.656586828101292,9.459216943946215,7.629832783317247,9.085792347803258,7.74328660560146,7.512410700535243,8.80170524747443,8.58758275808561,10.275777573570727,10.605650195624596,9.405631163275308,10.418940721643501,13.297654600792669,9.259595810896393,11.098867773608777,11.197196547726874,9.159807538424472,10.545109130176067,10.42511553335261,8.63532119413368,11.034193712861926,7.321554561752096,6.621332075615797,7.829746042762488,7.730544976663766,7.642717143072118,9.443269477307473,9.374943075605497,7.68554196462552,8.580144079680409,6.617121897798951,7.290229109526744,6.88601062485324,8.19696330979167,0.0,8.127117147859023,10.400271086500942,6.613287669755094,8.360932180304607,8.992345269860161,8.523817194263637,8.949865331306366,9.795777945142007,10.17948240747289,8.45068010107472,8.899154233598434,9.51532530180616,14.368193712093548,13.96749968006894,14.000642239019971,13.983937386232668,15.144822524675316,14.661787133303978,14.487626294172196,12.312539103269113,13.718060805084905,12.87249428202854,12.378757452814126,12.601394688414414,9.383505915618914,7.949866340349141,7.584056997443474,7.435409871768635,8.540648068315098,7.621199283061899,8.076017341115259,13.155440182995187,12.9672773062905,12.444723139214412,12.247064689364603,14.022026736739058,5.265316830176377,8.160212455194909,6.99310693301471,6.279204600456133,8.734579679780408,7.983002368015292,6.552793118220461,7.281672771481265,8.850050636313306,6.3789708386689865,6.4137356505249254,7.991634020816359
HFD_GSE159090_GSM4819184_HFD_Male,6.623585049180587,8.77388424213327,9.465121724155663,6.524607083015677,9.711565654033162,7.9294592526020615,10.790680497526957,9.768483474029221,10.129021964233345,9.211233120472874,9.851619971935023,9.111864850134316,8.303087620395006,7.9612262773829885,9.245788838061102,7.7139495870146035,8.13037779001286,10.288844011590918,8.357586094771817,10.848923567886377,11.092316338659666,10.580531860026802,9.537683853606604,7.256379989830873,9.038993024631896,9.320889597478205,7.802849051524676,8.107612900416914,11.21038015865152,8.637858028103597,8.731957907374625,9.33486653035543,8.49520897294484,8.747920399695085,9.25806573561516,8.590938747130803,9.276142620600229,9.570369662552894,7.757058327234873,7.5469945412220785,9.401045799360258,8.788685799053601,10.30169080202518,7.783988054853722,9.7513519593106,9.637503860869424,6.871233121742115,6.4073314875367595,7.215653901364226,7.731650263607673,8.127117147859023,0.0,7.839411845715291,6.321231724553239,6.975182526511413,10.783942281833887,10.077927589054106,9.269370391248515,10.906595880415844,7.593332528203043,11.223346843853403,10.839506735119464,10.963039934588055,11.915065025587811,11.55401427418112,11.452115852909992,11.553911989172441,12.805577296571705,12.407378512995372,12.397307331656986,9.212674516406029,10.581229337816078,10.756069496644825,9.555414033457186,9.737294335928508,7.902450343747216,10.392371794121413,9.710523160565561,9.302790532517868,9.077504376110996,8.550068828714753,8.345288708554126,10.56853215264804,10.78431349619977,10.00574163315422,10.149835345863593,11.659243647868037,7.882768443100696,7.992843217649717,8.421491544489225,7.7690829427065875,10.323501005497247,8.02843564009002,6.727711951089232,9.92920569733457,8.446917804255596,8.284716308734291,7.002027321099715,6.731456435759498
HFD_GSE159090_GSM4819189_HFD_Male,8.286344876914479,9.239305354871625,11.430730356678279,9.538445313439924,10.178298464762557,8.632395274433113,11.884439130629735,10.862808660046781,11.903134655566843,10.962477597338676,11.238893626139797,11.015411985756025,10.325006554544856,10.14555184128431,10.907725364761621,9.338695667404373,10.297134071201762,11.415395414280571,10.758915813704164,12.22956826876528,13.01277167291364,12.495129800675741,10.483344309637324,9.184076984934547,9.605952390204282,9.779839290931225,8.466096428270147,8.734073346066271,11.1839391421165,9.63448329601079,8.907248829626777,9.55518283206366,9.122368484377963,9.114982824430662,9.222137684917502,9.17220765382938,9.327949224924597,11.530024810578208,9.3163925592779,7.815093310172889,10.725946239476425,10.462445298457768,10.274761296407965,8.351757985968637,12.058101983288958,11.569758608113563,9.769515722461305,8.998908299735858,8.686018104136576,10.504795126735035,10.400271086500942,7.839411845715291,0.0,8.217830057232863,8.636311162252847,12.53272450411991,11.597333604024417,9.735308343496653,12.144707996174482,8.283725067507019,13.531731005586925,12.398736851905829,12.928074782760325,11.720009060966442,11.272345784736432,11.12485733402193,11.419895892756557,12.503327341225798,12.067449760761745,12.110840180454447,9.467910599237275,10.694230821353583,10.446207527456501,9.719341829222149,9.711270866283948,6.817924468847586,11.396818832410151,11.203341952123797,10.449572413412794,9.37194401930982,8.970159808487217,9.829718832208279,10.4687755406553,10.5903652217942,9.731182219720429,9.820268197810664,11.381898350711248,9.724965728648504,9.65038512733317,9.6254117728238,9.862798886628264,12.060712669778999,8.909453250200857,8.771777187696847,12.310166916773456,8.68491535437291,11.073395636213663,8.503207456771245,8.013397788444358
HFD_GSE159090_GSM4819197_HFD_Male,6.873764083570546,7.663805655232545,8.942482621982071,6.305829686718178,7.310431736979733,6.279625671479356,9.296414089461612,8.754836332652125,8.175907145458648,7.281124702270631,8.623962235190985,8.464006922081206,7.761856106508529,7.002959667020935,7.974740065955851,6.721881292512783,8.016142636192955,8.996576159939284,7.429404722601559,9.40196966236553,9.345004629941581,8.786514512283688,7.68336989404081,7.524877984582921,8.532175650745824,8.425970553718427,7.427238571572808,8.096005132123773,11.161698272199423,7.895326827022981,8.657178870398777,9.116629284278396,7.78973021862414,8.001016220614819,7.967725631613489,6.619393998941508,8.300158389415284,7.583162890443208,6.5947532627443675,6.920025692355882,8.34968889752513,7.526788288832452,8.033326270523443,7.512691554507044,8.374313346625769,8.579882820767597,6.191202594667202,6.888825238897119,5.328582817736447,7.223348571585165,6.613287669755094,6.321231724553239,8.217830057232863,0.0,6.32912026821055,9.923878099813724,8.843363811343202,8.123152466140116,9.979445384948054,7.469541795832466,10.250169693874232,9.751997079069325,9.952177495159011,12.034014468260109,11.668439029787683,11.596085595720348,11.639475755310036,12.946291076312429,12.44863423916726,12.341011084560918,9.677075215513709,11.154007719549812,10.583863455072567,9.775981251805783,10.299020470811794,7.638606795492332,8.952961748981112,8.668863717151684,7.666593366118529,7.520590719182415,6.2979561451746635,7.957271439610159,10.622956448932435,10.627661764271384,9.757713275276643,10.007618393405837,11.792892369235785,5.317621739077206,7.359521587154991,6.657298663572931,6.652963448692874,9.351803975142406,6.196893135524916,5.208685279790599,8.211946800013953,7.181855973117187,7.255943599659288,4.72502546768963,6.146882150973901
HFD_GSE159090_GSM4819202_HFD_Male,7.289003491345197,7.028600382730932,8.635652028285499,6.797973254594106,7.5860780441431,7.411899604814703,9.07595817360304,8.145667419845324,8.037821063372972,8.458255526781349,8.771903521207145,7.510815960386276,8.06943936943274,7.763335225575015,7.8841567591627415,6.9932810007832,7.404633155800373,8.095668209805938,7.606396628665551,9.535885142432177,9.346759642756524,9.461808731225577,7.865287715101144,8.035016623054986,8.048299277219918,8.361789286599233,7.37935582197557,8.226939284490905,10.684836322818436,8.05984138027818,8.349472840221738,9.054247662395857,7.292290213027628,8.795143172200861,8.313161831485282,7.623896029754872,8.823661899793937,8.65284598915527,8.45624312675744,7.3273189131658425,8.707319026119443,8.17488067573989,8.955943270453432,7.912886315186572,9.274556897472209,8.589051967404316,7.015574334400622,8.064757350531508,4.807502957522705,8.26792030848927,8.360932180304607,6.975182526511413,8.636311162252847,6.32912026821055,0.0,9.157021168451573,8.06320886678407,8.019568618692105,9.4650900706622,7.070828942692534,10.293751475534487,10.026582313723106,9.770428531261617,11.740069845012101,11.434802695082867,11.404797952041367,11.385503058001053,12.730657242211857,12.209642485218682,12.131506803754846,9.895690522904845,11.080915000100942,10.161970650404275,9.827441015246132,10.070131096319114,8.43442748754466,8.649150014097396,8.915590054927621,7.900103090634525,8.343486564504525,6.694186638254891,7.824654053677992,10.478705677896741,10.591784847077246,9.702988652950014,10.294245185128888,11.601668043465954,6.5103415997901495,7.178342581052504,7.486802553149131,7.526099109278677,9.768666119657702,7.976910835980968,5.188501676397368,9.114773989375111,6.494622767755925,8.53903449847207,7.569396591144255,6.585932512132799
HFD_GSE160646_GSM4876384_HFD_1w,9.429085531538016,7.781722673611501,6.503994507684817,8.574727653569973,7.658191912936529,8.816969377839834,6.895836776428097,7.0030940052126915,7.563489959911188,8.268751982026798,7.236125066310698,6.26998283094984,7.786241523865792,8.812983398195298,6.854678789679974,9.180273214172983,7.105584103204106,6.495312172028132,7.617776962167823,5.4106240216676635,6.063728098830281,7.627527799561624,6.479113635644851,8.308327419233114,8.880042210240752,9.209681061217795,9.589156194559363,11.030104454788738,12.264293151080276,8.293086835797945,10.570358866123609,10.832781987923504,8.380999604142794,10.633883666145644,10.208323351724859,8.814672092297734,10.95198703724144,7.598420900914691,8.375701999454291,9.742976846906183,7.857857077349234,7.08022065110497,9.800368617156227,9.66258581494831,7.018988404152603,7.145363558223832,8.104797393760432,10.666551477640674,8.629685613371247,8.731298193343282,8.992345269860161,10.783942281833887,12.53272450411991,9.923878099813724,9.157021168451573,0.0,7.264100570488816,7.352127975377021,6.8132034378277835,11.822149429396692,7.013800085764371,8.954713095330328,8.68013436485674,13.696331420384482,13.414672533904616,13.543566844023099,13.18303176111391,14.469381989146372,13.9664988772789,13.772092364010115,12.344531016366338,13.418252893310413,12.180228622030041,12.310231786224382,12.14514952333574,11.372019377069833,7.61666242457008,7.138410816385754,7.992586122522929,8.416209500914912,8.40348765678576,7.870102448548308,12.595332047305888,12.278182225844702,12.123483741621348,12.20206035151631,13.387910091882159,8.88672043656639,6.800868454060145,7.8926941378491335,7.993484435431899,9.503473826772568,9.923464490401614,8.107362346458878,8.703735724187109,8.186200371848669,9.493683786240736,9.321194310874832,8.289938627483517
HFD_GSE160646_GSM4876386_HFD_1w,9.435914639548308,7.760338165930339,7.1579558799400775,8.318074413680668,7.054063203155816,8.662641094411919,7.185192914996528,6.95429957626613,6.68954720927596,8.217127176883018,8.17980677989297,6.7594911865644445,7.94601239761518,8.17578331683277,7.272529617181127,9.402545703999351,7.173287956672306,7.2114250927446495,6.701636463113482,7.503739024286734,7.444580161139692,7.701353310543732,7.039102886497539,8.001840654481768,8.601395531296038,8.707089650471369,8.73415806487509,10.15920626903953,11.899970521073,7.7869603397239056,9.753139550286164,10.04750748490031,7.992425543747444,10.238376914721538,9.171661037739614,8.144568580049004,9.924650635754858,7.435012507079126,7.879791059359445,8.80955807060019,8.290853173899109,7.420048752800677,9.940070086560532,10.063405866124649,7.746820995255239,6.611892896709155,8.086976339843929,9.793414563569677,7.760009356712738,8.815117974617856,8.523817194263637,10.077927589054106,11.597333604024417,8.843363811343202,8.06320886678407,7.264100570488816,0.0,6.785841280220069,7.530159025193245,9.760093340837901,7.396296587438962,7.805777046701444,7.868327788874786,13.16166073367742,12.88721041027146,12.865358528365745,12.771793545078918,14.126899890910058,13.697501239989206,13.329612589461734,11.768653940110404,12.60572521463879,11.78292004416301,11.377882102604781,11.656390773213339,10.516820652558888,6.470186393539558,6.620401823580156,7.39593131346009,9.22062861932892,7.6719898195099745,7.894281641395769,11.917483178881778,12.049814234657646,11.231734939690792,11.847836613605306,12.933142933666346,8.19621976162109,7.418395076197304,7.462943724019341,8.331979610570922,8.987080514938828,9.108793883978153,7.2314899850411924,8.249172787857889,8.085290213631641,8.84091236698099,8.705404541246432,8.578018431519226
HFD_GSE160646_GSM4876389_HFD_1w,8.913039374582574,7.359632551423595,8.175240155274627,8.223147359233046,7.503238369481649,7.407607528790741,7.864187468540242,7.773719287678341,7.589989672219158,7.856537285107953,8.397924447634779,7.322169668775487,8.550735020146488,8.738940393932852,7.39789852138927,8.58213524469801,7.871588562940939,7.0273061500953835,7.079935623959037,7.4668663112760845,8.621016482809784,8.609100284134387,6.758736590192746,7.848774049759176,8.50855810168047,8.320692837153732,8.352535774569896,9.938173512600047,11.647235904972938,7.565116664311615,9.168039519083807,9.59541049322743,8.179321614893574,9.281949695794648,8.851270197340849,7.745226022915243,9.115902512960163,7.919427008140231,7.440637508647623,7.960895372637947,8.116553307325802,7.322364278008594,8.989878227255339,8.71395919320422,8.30962730409616,7.673167299185609,8.195300517293699,9.831179770897018,8.10794693794214,7.337957592638224,8.949865331306366,9.269370391248515,9.735308343496653,8.123152466140116,8.019568618692105,7.352127975377021,6.785841280220069,0.0,8.116886338717348,8.377320861218521,8.515824909429188,8.33720160068291,8.28958908426567,12.752189662802136,12.39347261075832,12.421947430297628,12.279477767536935,13.648050484408872,13.153194206998254,12.895674827510348,10.861253473146073,12.149321446181713,11.170264236522915,10.676260409936285,10.932151411628087,9.31199419321166,8.049573274847564,7.4108849744046,7.36861098704109,8.071895081092192,7.1802832021320455,7.308910759055546,11.238949989893682,11.37438760814658,10.38257640700321,11.009460690275857,12.400469211553382,7.81908264069853,6.857979372267727,6.915138503092224,7.698961121018792,9.44570909321062,7.512991265641472,7.704408901424794,8.622015070436237,6.824787186794434,9.326923878172964,7.317755409946175,6.762290962227057
HFD_GSE160646_GSM4876393_HFD_1w,9.234016955808743,7.7608690203299195,7.774963101572907,9.868541139883499,7.821620392762854,9.041982634351813,7.066219679682779,7.625985759040335,8.7366659836245,9.269412861956598,7.222594617047653,8.073661931404532,7.918080211559223,9.95124814211356,7.605708972302899,9.835104201053378,8.048135835871538,8.022217077126166,8.385043087957824,6.89731199901086,8.530658631973617,9.088764066920763,7.6670856265030904,8.321267978183496,8.298270748372113,9.079025200425951,9.319210792210859,10.597010190361404,11.572614787796534,8.412571243168326,9.628464908656648,10.142308315150627,8.063415230489362,10.242444574026308,9.60637339465093,8.84495401338201,9.804762270027513,8.558641078887149,8.510809659025655,9.530293350773867,8.60634497779171,7.7317069715086575,10.075253679483227,10.208208019916292,8.441353670062858,7.858171503251616,8.91924287458173,10.593005744343353,9.06685434190127,9.993878551433331,9.795777945142007,10.906595880415844,12.144707996174482,9.979445384948054,9.4650900706622,6.8132034378277835,7.530159025193245,8.116886338717348,0.0,11.31358852394092,8.103325220152401,9.103808241977461,10.376395538249328,12.751856338203988,12.556398406731292,12.598590734453277,12.370473800881218,13.566438067132081,13.18893710851,12.946668211462226,11.752549772401652,12.444077876192184,11.64852077239788,11.410074870854842,11.506238603882018,10.592333974469923,7.310376037173533,7.51440069174926,7.521674464884811,9.048666787127221,8.563776717579824,8.524174516518032,11.811553284218054,11.554351986855794,11.493488789099684,11.53427544560456,12.605651470078787,9.720205836945455,7.9595937111957635,8.630300999986881,8.931776553707518,9.589025216362066,10.273352886763766,8.808727891806162,10.034187989723323,8.941059810296576,10.366333000872661,9.751305407404564,9.464831811677678
HFD_GSE160646_GSM4876396_HFD_1w,8.299248522278939,8.876806794541872,10.95461462324211,8.385951313035568,8.574136081647504,7.9642940352230545,11.003926381141568,10.416226545433629,10.57755381887689,9.966789704888182,11.258315421434174,10.440557022354117,9.877386196736829,9.014600505900106,10.687391356386724,9.055857840493221,9.523142748123291,10.880222647879824,9.063507374003336,11.41218165604872,11.928514720568375,11.266306732488326,10.007521538901514,8.902740704910727,9.855196715255897,9.445279196755907,8.102490097285296,9.058959852862728,11.798052581425138,9.369430689328098,9.342103652649497,9.923340562229487,9.360675821011759,9.070167461561331,8.85178060414159,8.975883855439422,8.885345660459347,9.565796570931777,9.05610624677868,8.008231766141645,10.310528728429079,9.91649794888349,9.787118389838788,8.87298915496307,11.138352344999538,11.19631716057184,9.234968087459041,8.77301398774254,8.222853295151392,8.417724589896446,10.17948240747289,7.593332528203043,8.283725067507019,7.469541795832466,7.070828942692534,11.822149429396692,9.760093340837901,8.377320861218521,11.31358852394092,0.0,11.433765991037392,10.255902127309723,10.698350537231274,12.475360588779271,12.15688052790191,12.019715504554267,12.266144404198275,13.403049113300762,12.9770019336249,12.883163025814065,9.694568330359422,11.564117288080888,11.183410347646674,9.977241249540235,10.291885564255342,8.303256057599544,11.008309539097333,10.728546781572255,9.637623506954064,9.384146564768713,8.792489362155656,9.88936697684215,10.995092138021061,11.28920834979082,9.453273870298709,10.564393662423454,12.3775934989525,8.167987853563963,10.094743760880624,9.584205149826419,9.076341125995874,11.796755246753792,8.745692046352064,8.397661826311476,10.880095072343233,9.103964523022704,10.075842881738957,7.733190206356951,8.021132441278938
HFD_GSE160646_GSM4876400_HFD_1w,10.815318298208192,9.682806570602855,7.869041121282281,8.327091092198735,8.230433518170623,9.657479172223383,8.081412833201643,8.571151193283429,7.812783171703464,8.503740617238012,8.476313747658821,7.771943105489787,8.916838779870085,9.013679215278998,8.670277795203658,10.128367344975207,7.2636189844041255,8.248643800005851,7.4211990782308375,7.062235764233722,6.0432957103702725,6.430046168382266,8.22236008667267,9.481479636005478,11.146475800697264,11.448596701140286,11.012339392366512,12.410540996618604,14.761119379882382,10.218580496183499,12.727507712436097,12.90902357608778,10.376389958856613,12.14164944326053,11.853309260256063,9.789825464959334,12.259943568644127,7.019342655676623,8.121094171884632,10.593128551048952,8.300731019509934,7.438116626285718,10.655746798140349,11.843856621697089,7.560887050600423,9.053537558488385,8.360450128329044,10.958847334282156,9.381318644478984,8.747629807547229,8.45068010107472,11.223346843853403,13.531731005586925,10.250169693874232,10.293751475534487,7.013800085764371,7.396296587438962,8.515824909429188,8.103325220152401,11.433765991037392,0.0,6.711489886322069,7.231526101678445,16.100712294023865,15.828166566665873,15.856111401233767,15.678597362095983,16.942890018861103,16.47931920569188,16.200545800803518,14.126361099562553,15.585783544993708,14.557987692096555,14.080500002059887,14.406686832393378,12.475662966495202,8.463429264600665,6.994292643843859,7.905438306329736,9.77702792541092,9.446827019932757,8.339493088542778,14.766642509106498,14.62843581342786,13.909841028436766,14.36136072942599,15.823160812963685,8.640650350544256,8.905503638092254,8.57655257306493,8.353999462453027,9.179000600483644,9.787272811772823,9.229677099708287,7.24363953337556,9.779473037921726,8.153571147810313,9.664672835351906,10.229899939769604
HFD_GSE160646_GSM4876406_HFD_1w,11.1951545332319,10.36387533430365,9.57750961473431,8.614289220226379,8.660774804498896,9.59369494361897,9.614320910033236,9.556194768425005,8.80690456074695,8.877387878538523,10.207522020322,9.071117935133339,10.165626238962059,8.816407348669017,10.011129739315697,10.528448601945785,8.614447131923617,9.188161490237835,7.836000841956977,8.829597877770063,8.187304642085294,6.834380551491314,9.101791389167039,9.448546098320161,11.16882379748797,11.473346056810888,10.552845795299081,11.85996536650005,14.493217584079199,10.16215543347238,12.123450039861115,12.076930988748432,10.295557575631046,11.672425636205835,11.150022634656269,8.976070511322204,11.946973025958206,7.875844021655465,8.697427738640663,10.350267634671308,8.881955060677205,8.410167132408183,10.948314395365696,12.176164986074324,8.008348307334098,9.710419545157697,9.092886893262287,10.788361951996107,9.56335639378702,8.66387121057478,8.899154233598434,10.839506735119464,12.398736851905829,9.751997079069325,10.026582313723106,8.954713095330328,7.805777046701444,8.33720160068291,9.103808241977461,10.255902127309723,6.711489886322069,0.0,7.972419831787051,15.851508432328881,15.533880829800106,15.576341808208834,15.46332572074362,16.74763560873024,16.29938756842752,15.999393826012229,13.770536198669227,14.929602797161188,14.295789306236857,13.284495413920737,13.770548731325956,11.76324712976644,8.625158266218339,7.9639010194954345,8.510137038027453,10.354040031006218,9.629813746819442,9.237444564585976,14.239375497181484,14.473838649928958,13.373376632021817,13.895310661503316,15.562751146664327,8.534700417312845,9.864513256545395,9.003002408534874,9.468790939224954,9.38568266909309,8.809746300000223,9.733257779334519,8.059547030727874,9.413889225531733,8.569702872015212,9.526619941679405,10.602831726119913
HFD_GSE160646_GSM4876412_HFD_1w,11.289268556474864,9.610225802338778,9.429052874350901,8.315386637315367,8.535896991061666,10.008701412382399,9.782850040499236,9.787196301817136,8.08714220551474,8.52759237555616,10.294132658531066,8.814821825591615,10.853115221698125,9.279715224358762,9.573522892726409,10.389736391433281,8.561975222869807,8.405163851015278,7.3319329288649175,8.90904014194539,7.756624520167696,7.361156275965448,9.238197262923359,10.1615564228565,11.88657481772454,11.837299549719027,11.055132095091839,12.416125895230282,15.604914557643415,10.560443689955132,12.948709460302483,13.334450989745097,11.09148135871127,12.19914852050283,12.044139084115574,9.982824774504005,12.655909883402426,7.0539260955937815,8.626056686828397,10.723522670002847,8.9259474044486,8.506788436719548,11.3113638728208,11.420325673385324,7.931290921645773,9.627179207415361,8.910237020698629,10.085942809598038,9.545374938653355,7.659836716737063,9.51532530180616,10.963039934588055,12.928074782760325,9.952177495159011,9.770428531261617,8.68013436485674,7.868327788874786,8.28958908426567,10.376395538249328,10.698350537231274,7.231526101678445,7.972419831787051,0.0,16.88334614868742,16.47116323114155,16.56035990207891,16.468036661924288,17.839530773626233,17.28072543462774,17.080379977114625,14.567304552603204,16.047079709697424,15.025574250892126,14.239678616685087,14.788686721826071,12.754099892620653,9.276215978777703,7.3100807495057785,8.375696865268198,10.853261850343094,9.457372952494346,8.294020529869824,15.276306461945811,15.4753576083834,14.113348098908784,14.889619230347048,16.586975083038823,8.397828572877497,9.425679525240218,8.84702677715737,8.306783977995993,9.57345606257338,8.760160013211214,9.379143434163618,6.921342966564094,9.613062199331806,8.197420042675699,9.239924947009783,9.580527078650514
HFD_GSE188344_HFD_1,9.480638378060863,11.011021198337097,12.331650130573474,13.501414438560452,12.937859344351988,11.407647706326246,13.113096794411806,12.288001541100877,14.409759130528974,14.298926422005094,12.416915963139564,13.17297355048343,12.011559858928205,13.733878557773165,12.491748181801986,12.306887378660505,13.106839435941954,13.749720017718115,13.906781099992788,13.896029326236388,15.533162053738824,16.23199229811343,12.439573760927006,11.543191101528988,6.9644975421564554,6.706571419694334,7.635633185946233,7.3273535851473675,2.353804561055989,8.314708363104112,5.519219051622922,5.6329153929782745,7.79363694118206,7.5967561969712465,7.204514229730681,10.360949155585603,7.923310151109452,14.651869616745811,13.059525019360677,11.029781631873341,14.233522720800055,13.579525557790264,12.518974134365132,9.998307024542548,14.93908815472328,12.736770738031522,12.667759998147979,12.118157596508938,11.834703898156114,14.305049005451677,14.368193712093548,11.915065025587811,11.720009060966442,12.034014468260109,11.740069845012101,13.696331420384482,13.16166073367742,12.752189662802136,12.751856338203988,12.475360588779271,16.100712294023865,15.851508432328881,16.88334614868742,0.0,1.3113297149502987,1.4502899879459252,1.1535435195044899,1.6925647690327688,1.4811247326215844,1.4563908105089876,5.6723468595044055,4.318350859116333,3.2424455476191234,5.377381017111354,4.189880368929783,10.283008321808643,12.815430319236842,14.027020284737045,13.173382315203511,11.793877562527552,12.28207386849549,13.20271497530212,3.4601607124643086,3.3963633137889677,6.032012424867926,4.671143856936544,1.3876171203103635,14.056523623732744,11.824140394811462,13.433465664220362,13.499356101395804,15.577366569548271,13.722013192222295,11.62522120459286,16.75506857670588,12.087035548180808,15.502656848275665,12.624579599363491,11.392431571462943
